sample_id,key,folder_id,model,image_path,caption_post_direct,caption_recon,reproj_mse_post_direct,reproj_cosine_post_direct,reproj_mse_recon,reproj_cosine_recon,clipscore_gt,clipscore_post_direct,clipscore_recon,clipscore_drop,bertscore_precision,bertscore_recall,bertscore_f1
416:39:000010040,10040,1,qwen3.5,data/mtf2025_web_images/00001/000010040.jpg,"A vibrant, colorful salad featuring diced tomatoes, leafy greens, and orange carrot ribbons is artfully arranged on a modern, white, angular plate, accompanied by a sleek white gravy boat filled with dark sauce and a polished silver fork resting beside it, all set against a smooth, dark gray surface that enhances the dish’s visual appeal.","A vibrant, deconstructed salad featuring diced tomatoes, green herbs, and orange carrot ribbons artfully arranged on a modern, angular white plate, accompanied by a small ceramic gravy boat filled with dark dressing and a silver fork resting beside it, all set against a clean, light-gray background that emphasizes the dish’s fresh colors and minimalist presentation.",0.0,1.0,0.024316931143403,0.9239799380302428,34.45947265625,38.79166793823242,37.23842239379883,1.5532455444335938,0.82878315,0.8393297,0.83402306
416:40:000010041,10041,1,qwen3.5,data/mtf2025_web_images/00001/000010041.jpg,"A rustic, earthenware bowl filled with a savory stir-fry of golden-brown tofu cubes, crisp bean sprouts, and translucent cabbage slices, all glistening with a light sauce, set against a smooth, teal-green background that highlights the dish’s warm, earthy tones and homemade appeal.","A rustic ceramic bowl with a speckled glaze holds a colorful stir-fry of golden-brown tofu cubes, shredded vegetables, and thin noodles, all glistening with sauce against a soft-focus wooden background.",0.0,1.0,0.0252950564026832,0.9050825834274292,23.09003257751465,29.46452522277832,33.55887985229492,-4.094354629516602,0.7942578,0.77565795,0.78484774
416:41:000010042,10042,1,qwen3.5,data/mtf2025_web_images/00001/000010042.jpg,"A white, modernly shaped plate holds a colorful stir-fry of vegetables and greens garnished with fresh basil leaves, accompanied by a side of golden-brown fried plantains or sweet potatoes, all set against a sleek black surface with a white ceramic gravy boat and a silver fork resting beside the dish.","A gourmet dish is artfully presented on a sleek, white, angular plate with a glossy black rim, featuring a colorful medley of roasted vegetables—possibly carrots, zucchini, and leafy greens—garnished with fresh basil and drizzled with a rich, dark sauce, accompanied by a small matching ceramic bowl filled with creamy white sauce and a polished silver fork resting beside the plate, all set against a minimalist dark background that emphasizes the dish’s vibrant colors and elegant plating.",0.0,1.0,0.0306428000330925,0.9229745268821716,35.26806640625,37.098236083984375,37.22392272949219,-0.1256866455078125,0.8189359,0.83715796,0.82794666
416:42:000010043,10043,1,qwen3.5,data/mtf2025_web_images/00001/000010043.jpg,"A gourmet dish featuring a golden-brown, flaky pastry or dumpling atop a creamy mushroom sauce with sliced mushrooms and red pepper garnishes, elegantly plated on a white square dish with decorative purple leaves and a single mushroom cap, set against a rich dark wood table scattered with star-shaped confetti and a vibrant orange daisy flower.","A gourmet dish featuring a golden-brown, crispy pastry or breaded item nestled atop a creamy mushroom sauce with visible slices of mushrooms and garnished with fresh herbs and small red berries, all artfully arranged on a white oval plate against a rustic wooden background scattered with decorative elements like dried herbs, black peppercorns, and a sliced lemon.",0.0,1.0,0.0241243094205856,0.928068995475769,33.12727737426758,40.87578201293945,36.32814025878906,4.547641754150391,0.7826654,0.8023094,0.7923656
416:43:000010044,10044,1,qwen3.5,data/mtf2025_web_images/00001/000010044.jpg,"A black, round bowl filled with a savory stir-fry dish featuring tender strips of browned meat, vibrant orange carrot slices, and green bell pepper pieces, all glistening with sauce and arranged in a casual, appetizing mound against a stark white background.","A white ceramic plate holds a colorful stir-fry dish featuring tender pieces of browned meat, vibrant green bell peppers, bright orange carrot slices, and translucent onion strips, all glistening with sauce against a clean white background.",0.0,1.0,0.022649947553873,0.9213524460792542,34.32111740112305,33.84768295288086,34.53176498413086,-0.68408203125,0.8091066,0.8398575,0.8241953
416:44:000010045,10045,1,qwen3.5,data/mtf2025_web_images/00001/000010045.jpg,"On a softly lit, cream-colored tablecloth, a steaming black ceramic pot sits atop a white ceramic warmer with a visible flame beneath, serving as the centerpiece of an elegant dining scene; beside it rests a white porcelain spoon and a small bowl of dipping sauce, while in the foreground, a plate holds golden-brown fried spring rolls, all framed by the ornate, carved wooden back of a classic dining chair, evoking a warm, traditional restaurant ambiance.","A steaming bowl of creamy, golden-brown curry or stew sits in a white ceramic pot with a handle, placed on a decorative plate alongside a small bowl of dipping sauce and two pieces of crispy fried bread or pastry, all arranged on a light-colored tablecloth with a blurred background suggesting a cozy dining setting.",0.0,1.0,0.0300820916891098,0.8879485726356506,28.911256790161133,34.23708724975586,33.10201644897461,1.13507080078125,0.8333825,0.85691154,0.8449832
416:45:000010046,10046,1,qwen3.5,data/mtf2025_web_images/00001/000010046.jpg,"A gourmet dish of creamy, golden-brown pasta or risotto, garnished with fresh green herbs, thinly sliced red peppers, and a drizzle of dark sauce, is elegantly presented in a modern, angular white ceramic bowl against a clean, minimalist white background.","A white, square-shaped ceramic bowl with gently curved sides holds a colorful, artfully arranged dish featuring golden-brown fried elements, vibrant green herbs, and delicate white garnishes, all set against a clean, bright white background that emphasizes the food’s textures and colors.",0.0,1.0,0.022666672244668,0.9303471446037292,29.55984687805176,34.70029830932617,33.7252311706543,0.975067138671875,0.8087789,0.8152149,0.8119841
416:46:000010047,10047,1,qwen3.5,data/mtf2025_web_images/00001/000010047.jpg,"A black, round plate holds a colorful stir-fry dish featuring golden-brown tofu slices, vibrant orange carrot pieces, green celery stalks, and white cabbage shreds, all glistening with a glossy sauce against a stark white background.","A white ceramic plate holds a colorful stir-fry dish featuring golden-brown tofu cubes, vibrant orange carrot slices, and translucent green vegetable strips, all glistening with a glossy brown sauce against a stark white background.",0.0,1.0,0.0244891811162233,0.9103868007659912,32.73482131958008,31.86488151550293,33.654151916503906,-1.7892704010009766,0.8164059,0.86210066,0.8386313
416:47:000010048,10048,1,qwen3.5,data/mtf2025_web_images/00001/000010048.jpg,"A pair of wooden chopsticks delicately lifts a vibrant medley of stir-fried vegetables—including bright yellow bell pepper, tender broccoli florets, earthy brown mushrooms, and orange carrot slices—from a white plate filled with the colorful, glossy dish, suggesting a fresh and healthy meal ready to be enjoyed.","A vibrant, close-up shot of a colorful stir-fried vegetable medley on a white plate, featuring glossy slices of red bell pepper, yellow squash, earthy brown mushrooms, and bright green broccoli florets, all glistening with sauce and being lifted by a pair of wooden chopsticks that pierce through a piece of yellow squash and a broccoli floret, creating an appetizing and dynamic culinary scene.",0.0,1.0,0.0279301274567842,0.9370600581169128,35.30683517456055,35.0643196105957,35.250484466552734,-0.1861648559570312,0.7934079,0.82626414,0.8095027
416:48:000010049,10049,1,qwen3.5,data/mtf2025_web_images/00001/000010049.jpg,"A white ceramic bowl filled with a glossy, caramelized fruit compote—likely peaches or apricots in a rich brown syrup—sits centered on a light gray wood-grain surface, casting a soft shadow beneath it under warm, diffused lighting.","A white ceramic bowl filled with a colorful assortment of cooked vegetables—including golden-brown fried pieces, translucent onions, and pale yellow squash or potato slices—sits centered on a light gray wooden surface with visible grain, viewed from directly above under soft, even lighting that casts a subtle shadow beneath the bowl.",0.0,1.0,0.019492520019412,0.8985070586204529,31.032190322875977,28.83856201171875,30.28619956970215,-1.4476375579833984,0.7880294,0.82360405,0.8054241
416:49:000010050,10050,1,qwen3.5,data/mtf2025_web_images/00001/000010050.jpg,"A rustic, earth-toned ceramic dish shaped like a pumpkin holds a savory stew of tender chicken wings and vibrant green scallions simmered in a rich, glossy brown sauce, accompanied by its matching scalloped lid and a small wooden spoon resting beside it on a dark slate surface.","A rustic wooden bowl filled with a rich, savory stew of tender chicken pieces, vibrant green beans, and aromatic herbs sits beside a whole, unpeeled shallot on a dark textured surface, evoking a warm, home-cooked meal.",0.0,1.0,0.0335752107203006,0.9099154472351074,37.44367980957031,35.09138488769531,27.379247665405277,7.712137222290039,0.83887315,0.8864703,0.8620152
416:50:000010051,10051,1,qwen3.5,data/mtf2025_web_images/00001/000010051.jpg,"A vibrant stir-fry dish featuring bite-sized pieces of chicken, colorful bell peppers (red, green, yellow), cashew nuts, and bamboo shoots is artfully arranged on a white oval plate, accompanied by a small white cup of dark sauce and a matching saucer, all set against a warm, light wooden table surface that enhances the dish’s appetizing presentation.","A vibrant stir-fry dish featuring bite-sized pieces of chicken, snap peas, red bell peppers, and possibly bamboo shoots or mushrooms, all glistening with a glossy sauce and served on a white oval plate, accompanied by a small bowl of dark dipping sauce in the background on a warm-toned wooden table.",0.0,1.0,0.0363586135208606,0.9020637273788452,31.38393783569336,34.37055969238281,33.88656997680664,0.4839897155761719,0.83883953,0.8681562,0.8532461
